Iteration,MMAS
11476,10859.036
11477,10859.036
11478,10859.036
11479,10859.036
11480,10859.036
11481,10859.036
11482,10859.036
11483,10859.036
11484,10859.036
11485,10859.036
11486,10859.036
11487,10859.036
11488,10859.036
11489,10859.036
11490,10859.036
11491,10859.036
11492,10859.036
11493,10859.036
11494,10859.036
11495,10859.036
11496,10859.036
11497,10859.036
11498,10859.036
11499,10859.036
11500,10859.036
11501,10859.036
11502,10859.036
11503,10859.036
11504,10859.036
11505,10859.036
11506,10859.036
11507,10859.036
11508,10859.036
11509,10859.036
11510,10859.036
11511,10859.036
11512,10859.036
11513,10859.036
11514,10859.036
11515,10859.036
11516,10859.036
11517,10859.036
11518,10859.036
11519,10859.036
11520,10859.036
11521,10859.036
11522,10859.036
11523,10859.036
11524,10859.036
11525,10859.036
11526,10859.036
11527,10859.036
11528,10859.036
11529,10859.036
11530,10859.036
11531,10859.036
11532,10859.036
11533,10859.036
11534,10859.036
11535,10859.036
11536,10859.036
11537,10859.036
11538,10859.036
11539,10859.036
11540,10859.036
11541,10859.036
11542,10859.036
11543,10859.036
11544,10859.036
11545,10859.036
11546,10859.036
11547,10859.036
11548,10859.036
11549,10859.036
11550,10859.036
11551,10859.036
11552,10859.036
11553,10859.036
11554,10859.036
11555,10859.036
11556,10859.036
11557,10859.036
11558,10859.036
11559,10859.036
11560,10859.036
11561,10859.036
11562,10859.036
11563,10859.036
11564,10859.036
11565,10859.036
11566,10859.036
11567,10859.036
11568,10859.036
11569,10859.036
11570,10859.036
11571,10859.036
11572,10859.036
11573,10859.036
11574,10859.036
11575,10859.036
11576,10859.036
11577,10859.036
11578,10859.036
11579,10859.036
11580,10859.036
11581,10859.036
11582,10859.036
11583,10859.036
11584,10859.036
11585,10859.036
11586,10859.036
11587,10859.036
11588,10859.036
11589,10859.036
11590,10859.036
11591,10859.036
11592,10859.036
11593,10859.036
11594,10859.036
11595,10859.036
11596,10859.036
11597,10859.036
11598,10859.036
11599,10859.036
11600,10859.036
11601,10859.036
11602,10859.036
11603,10859.036
11604,10859.036
11605,10859.036
11606,10859.036
11607,10859.036
11608,10859.036
11609,10859.036
11610,10859.036
11611,10859.036
11612,10859.036
11613,10859.036
11614,10859.036
11615,10859.036
11616,10859.036
11617,10859.036
11618,10859.036
11619,10859.036
11620,10859.036
11621,10859.036
11622,10859.036
11623,10859.036
11624,10859.036
11625,10859.036
11626,10859.036
11627,10859.036
11628,10859.036
11629,10859.036
11630,10859.036
11631,10859.036
11632,10859.036
11633,10859.036
11634,10859.036
11635,10859.036
11636,10859.036
11637,10859.036
11638,10859.036
11639,10859.036
11640,10859.036
11641,10859.036
11642,10859.036
11643,10859.036
11644,10859.036
11645,10859.036
11646,10859.036
11647,10859.036
11648,10859.036
11649,10859.036
11650,10859.036
11651,10859.036
11652,10859.036
11653,10859.036
11654,10859.036
11655,10859.036
11656,10859.036
11657,10859.036
11658,10859.036
11659,10859.036
11660,10859.036
11661,10859.036
11662,10859.036
11663,10859.036
11664,10859.036
11665,10859.036
11666,10859.036
11667,10859.036
11668,10859.036
11669,10859.036
11670,10859.036
11671,10859.036
11672,10859.036
11673,10859.036
11674,10859.036
11675,10859.036
11676,10859.036
11677,10859.036
11678,10859.036
11679,10859.036
11680,10859.036
11681,10859.036
11682,10859.036
11683,10859.036
11684,10859.036
11685,10859.036
11686,10859.036
11687,10859.036
11688,10859.036
11689,10859.036
11690,10859.036
11691,10859.036
11692,10859.036
11693,10859.036
11694,10859.036
11695,10859.036
11696,10859.036
11697,10859.036
11698,10859.036
11699,10859.036
11700,10859.036
11701,10859.036
11702,10859.036
11703,10859.036
11704,10859.036
11705,10859.036
11706,10859.036
11707,10859.036
11708,10859.036
11709,10859.036
11710,10859.036
11711,10859.036
11712,10859.036
11713,10859.036
11714,10859.036
11715,10859.036
11716,10859.036
11717,10859.036
11718,10859.036
11719,10859.036
11720,10859.036
11721,10859.036
11722,10859.036
11723,10859.036
11724,10859.036
11725,10859.036
11726,10859.036
11727,10859.036
11728,10859.036
11729,10859.036
11730,10859.036
11731,10859.036
11732,10859.036
11733,10859.036
11734,10859.036
11735,10859.036
11736,10859.036
11737,10859.036
11738,10859.036
11739,10859.036
11740,10859.036
11741,10859.036
11742,10859.036
11743,10859.036
11744,10859.036
11745,10859.036
11746,10859.036
11747,10859.036
11748,10859.036
11749,10859.036
11750,10859.036
11751,10859.036
11752,10859.036
11753,10859.036
11754,10859.036
11755,10859.036
11756,10859.036
11757,10859.036
11758,10859.036
11759,10859.036
11760,10859.036
11761,10859.036
11762,10859.036
11763,10859.036
11764,10859.036
11765,10859.036
11766,10859.036
11767,10859.036
11768,10859.036
11769,10859.036
11770,10859.036
11771,10859.036
11772,10859.036
11773,10859.036
11774,10859.036
11775,10859.036
11776,10859.036
11777,10859.036
11778,10859.036
11779,10859.036
11780,10859.036
11781,10859.036
11782,10859.036
11783,10859.036
11784,10859.036
11785,10859.036
11786,10859.036
11787,10859.036
11788,10859.036
11789,10859.036
11790,10859.036
11791,10859.036
11792,10859.036
11793,10859.036
11794,10859.036
11795,10859.036
11796,10859.036
11797,10859.036
11798,10859.036
11799,10859.036
11800,10859.036
11801,10859.036
11802,10859.036
11803,10859.036
11804,10859.036
11805,10859.036
11806,10859.036
11807,10859.036
11808,10859.036
11809,10859.036
11810,10859.036
11811,10859.036
11812,10859.036
11813,10859.036
11814,10859.036
11815,10859.036
11816,10859.036
11817,10859.036
11818,10859.036
11819,10859.036
11820,10859.036
11821,10859.036
11822,10859.036
11823,10859.036
11824,10859.036
11825,10859.036
11826,10859.036
11827,10859.036
11828,10859.036
11829,10859.036
11830,10859.036
11831,10859.036
11832,10859.036
11833,10859.036
11834,10859.036
11835,10859.036
11836,10859.036
11837,10859.036
11838,10859.036
11839,10859.036
11840,10859.036
11841,10859.036
11842,10859.036
11843,10859.036
11844,10859.036
11845,10859.036
11846,10859.036
11847,10859.036
11848,10859.036
11849,10859.036
11850,10859.036
11851,10859.036
11852,10859.036
11853,10859.036
11854,10859.036
11855,10859.036
11856,10859.036
11857,10859.036
11858,10859.036
11859,10859.036
11860,10859.036
11861,10859.036
11862,10859.036
11863,10859.036
11864,10859.036
11865,10859.036
11866,10859.036
11867,10859.036
11868,10859.036
11869,10859.036
11870,10859.036
11871,10859.036
11872,10859.036
11873,10859.036
11874,10859.036
11875,10859.036
11876,10859.036
11877,10859.036
11878,10859.036
11879,10859.036
11880,10859.036
11881,10859.036
11882,10859.036
11883,10859.036
11884,10859.036
11885,10859.036
11886,10859.036
11887,10859.036
11888,10859.036
11889,10859.036
11890,10859.036
11891,10859.036
11892,10859.036
11893,10859.036
11894,10859.036
11895,10859.036
11896,10859.036
11897,10859.036
11898,10859.036
11899,10859.036
11900,10859.036
11901,10859.036
11902,10859.036
11903,10859.036
11904,10859.036
11905,10859.036
11906,10859.036
11907,10859.036
11908,10859.036
11909,10859.036
11910,10859.036
11911,10859.036
11912,10859.036
11913,10859.036
11914,10859.036
11915,10859.036
11916,10859.036
11917,10859.036
11918,10859.036
11919,10859.036
11920,10859.036
11921,10859.036
11922,10859.036
11923,10859.036
11924,10859.036
11925,10859.036
11926,10859.036
11927,10859.036
11928,10859.036
11929,10859.036
11930,10859.036
11931,10859.036
11932,10859.036
11933,10859.036
11934,10859.036
11935,10859.036
11936,10859.036
11937,10859.036
11938,10859.036
11939,10859.036
11940,10859.036
11941,10859.036
11942,10859.036
11943,10859.036
11944,10859.036
11945,10859.036
11946,10859.036
11947,10859.036
11948,10859.036
11949,10859.036
11950,10859.036
11951,10859.036
11952,10859.036
11953,10859.036
11954,10859.036
11955,10859.036
11956,10859.036
11957,10859.036
11958,10859.036
11959,10859.036
11960,10859.036
11961,10859.036
11962,10859.036
11963,10859.036
11964,10859.036
11965,10859.036
11966,10859.036
11967,10859.036
11968,10859.036
11969,10859.036
11970,10859.036
11971,10859.036
11972,10859.036
11973,10859.036
11974,10859.036
11975,10859.036
11976,10859.036
11977,10859.036
11978,10859.036
11979,10859.036
11980,10859.036
11981,10859.036
11982,10859.036
11983,10859.036
11984,10859.036
11985,10859.036
11986,10859.036
11987,10859.036
11988,10859.036
11989,10859.036
11990,10859.036
11991,10859.036
11992,10859.036
11993,10859.036
11994,10859.036
11995,10859.036
11996,10859.036
11997,10859.036
11998,10859.036
11999,10859.036
12000,10859.036
12001,10859.036
12002,10859.036
12003,10859.036
12004,10859.036
12005,10859.036
12006,10859.036
12007,10859.036
12008,10859.036
12009,10859.036
12010,10859.036
12011,10859.036
12012,10859.036
12013,10859.036
12014,10859.036
12015,10859.036
12016,10859.036
12017,10859.036
12018,10859.036
12019,10859.036
12020,10859.036
12021,10859.036
12022,10859.036
12023,10859.036
12024,10859.036
12025,10859.036
12026,10859.036
12027,10859.036
12028,10859.036
12029,10859.036
12030,10859.036
12031,10859.036
12032,10859.036
12033,10859.036
12034,10859.036
12035,10859.036
12036,10859.036
12037,10859.036
12038,10859.036
12039,10859.036
12040,10859.036
12041,10859.036
12042,10859.036
12043,10859.036
12044,10859.036
12045,10859.036
12046,10859.036
12047,10859.036
12048,10859.036
12049,10859.036
12050,10859.036
12051,10859.036
12052,10859.036
12053,10859.036
12054,10859.036
12055,10859.036
12056,10859.036
12057,10859.036
12058,10859.036
12059,10859.036
12060,10859.036
12061,10859.036
12062,10859.036
12063,10859.036
12064,10859.036
12065,10859.036
12066,10859.036
12067,10859.036
12068,10859.036
12069,10859.036
12070,10859.036
12071,10859.036
12072,10859.036
12073,10859.036
12074,10859.036
12075,10859.036
12076,10859.036
12077,10859.036
12078,10859.036
12079,10859.036
12080,10859.036
12081,10859.036
12082,10859.036
12083,10859.036
12084,10859.036
12085,10859.036
12086,10859.036
12087,10859.036
12088,10859.036
12089,10859.036
12090,10859.036
12091,10859.036
12092,10859.036
12093,10859.036
12094,10859.036
12095,10859.036
12096,10859.036
12097,10859.036
12098,10859.036
12099,10859.036
12100,10859.036
12101,10859.036
12102,10859.036
12103,10859.036
12104,10859.036
12105,10859.036
12106,10859.036
12107,10859.036
12108,10859.036
12109,10859.036
12110,10859.036
12111,10859.036
12112,10859.036
12113,10859.036
12114,10859.036
12115,10859.036
12116,10859.036
12117,10859.036
12118,10859.036
12119,10859.036
12120,10859.036
12121,10859.036
12122,10859.036
12123,10859.036
12124,10859.036
12125,10859.036
12126,10859.036
12127,10859.036
12128,10859.036
12129,10859.036
12130,10859.036
12131,10859.036
12132,10859.036
12133,10859.036
12134,10859.036
12135,10859.036
12136,10859.036
12137,10859.036
12138,10859.036
12139,10859.036
12140,10859.036
12141,10859.036
12142,10859.036
12143,10859.036
12144,10859.036
12145,10859.036
12146,10859.036
12147,10859.036
12148,10859.036
12149,10859.036
12150,10859.036
12151,10859.036
12152,10859.036
12153,10859.036
12154,10859.036
12155,10859.036
12156,10859.036
12157,10859.036
12158,10859.036
12159,10859.036
12160,10859.036
12161,10859.036
12162,10859.036
12163,10859.036
12164,10859.036
12165,10859.036
12166,10859.036
12167,10859.036
12168,10859.036
12169,10859.036
12170,10859.036
12171,10859.036
12172,10859.036
12173,10859.036
12174,10859.036
12175,10859.036
12176,10859.036
12177,10859.036
12178,10859.036
12179,10859.036
12180,10859.036
12181,10859.036
12182,10859.036
12183,10859.036
12184,10859.036
12185,10859.036
12186,10859.036
12187,10859.036
12188,10859.036
12189,10859.036
12190,10859.036
12191,10859.036
12192,10859.036
12193,10859.036
12194,10859.036
12195,10859.036
12196,10859.036
12197,10859.036
12198,10859.036
12199,10859.036
12200,10859.036
12201,10859.036
12202,10859.036
12203,10859.036
12204,10859.036
12205,10859.036
12206,10859.036
12207,10859.036
12208,10859.036
12209,10859.036
12210,10859.036
12211,10859.036
12212,10859.036
12213,10859.036
12214,10859.036
12215,10859.036
12216,10859.036
12217,10859.036
12218,10859.036
12219,10859.036
12220,10859.036
12221,10859.036
12222,10859.036
12223,10859.036
12224,10859.036
12225,10859.036
12226,10859.036
12227,10859.036
12228,10859.036
12229,10859.036
12230,10859.036
12231,10859.036
12232,10859.036
12233,10859.036
12234,10859.036
12235,10859.036
12236,10859.036
12237,10859.036
12238,10859.036
12239,10859.036
12240,10859.036
12241,10859.036
12242,10859.036
12243,10859.036
12244,10859.036
12245,10859.036
12246,10859.036
12247,10859.036
12248,10859.036
12249,10859.036
12250,10859.036
12251,10859.036
12252,10859.036
12253,10859.036
12254,10859.036
12255,10859.036
12256,10859.036
12257,10859.036
12258,10859.036
12259,10859.036
12260,10859.036
12261,10859.036
12262,10859.036
12263,10859.036
12264,10859.036
12265,10859.036
12266,10859.036
12267,10859.036
12268,10859.036
12269,10859.036
12270,10859.036
12271,10859.036
12272,10859.036
12273,10859.036
12274,10859.036
12275,10859.036
12276,10859.036
12277,10859.036
12278,10859.036
12279,10859.036
12280,10859.036
12281,10859.036
12282,10859.036
12283,10859.036
12284,10859.036
12285,10859.036
12286,10859.036
12287,10859.036
12288,10859.036
12289,10859.036
12290,10859.036
12291,10859.036
12292,10859.036
12293,10859.036
12294,10859.036
12295,10859.036
12296,10859.036
12297,10859.036
12298,10859.036
12299,10859.036
12300,10859.036
12301,10859.036
12302,10859.036
12303,10859.036
12304,10859.036
12305,10859.036
12306,10859.036
12307,10859.036
12308,10859.036
12309,10859.036
12310,10859.036
12311,10859.036
12312,10859.036
12313,10859.036
12314,10859.036
12315,10859.036
12316,10859.036
12317,10859.036
12318,10859.036
12319,10859.036
12320,10859.036
12321,10859.036
12322,10859.036
12323,10859.036
12324,10859.036
12325,10859.036
12326,10859.036
12327,10859.036
12328,10859.036
12329,10859.036
12330,10859.036
12331,10859.036
12332,10859.036
12333,10859.036
12334,10859.036
12335,10859.036
12336,10859.036
12337,10859.036
12338,10859.036
12339,10859.036
12340,10859.036
12341,10859.036
12342,10859.036
12343,10859.036
12344,10859.036
12345,10859.036
12346,10859.036
12347,10859.036
12348,10859.036
12349,10859.036
12350,10859.036
12351,10859.036
12352,10859.036
12353,10859.036
12354,10859.036
12355,10859.036
12356,10859.036
12357,10859.036
12358,10859.036
12359,10859.036
12360,10859.036
12361,10859.036
12362,10859.036
12363,10859.036
12364,10859.036
12365,10859.036
12366,10859.036
12367,10859.036
12368,10859.036
12369,10859.036
12370,10859.036
12371,10859.036
12372,10859.036
12373,10859.036
12374,10859.036
12375,10859.036
12376,10859.036
12377,10859.036
12378,10859.036
12379,10859.036
12380,10859.036
12381,10859.036
12382,10859.036
12383,10859.036
12384,10859.036
12385,10859.036
12386,10859.036
12387,10859.036
12388,10859.036
12389,10859.036
12390,10859.036
12391,10859.036
12392,10859.036
12393,10859.036
12394,10859.036
12395,10859.036
12396,10859.036
12397,10859.036
12398,10859.036
12399,10859.036
12400,10859.036
12401,10859.036
12402,10859.036
12403,10859.036
12404,10859.036
12405,10859.036
12406,10859.036
12407,10859.036
12408,10859.036
12409,10859.036
12410,10859.036
12411,10859.036
12412,10859.036
12413,10859.036
12414,10859.036
12415,10859.036
12416,10859.036
12417,10859.036
12418,10859.036
12419,10859.036
12420,10859.036
12421,10859.036
12422,10859.036
12423,10859.036
12424,10859.036
12425,10859.036
12426,10859.036
12427,10859.036
12428,10859.036
12429,10859.036
12430,10859.036
12431,10859.036
12432,10859.036
12433,10859.036
12434,10859.036
12435,10859.036
12436,10859.036
12437,10859.036
12438,10859.036
12439,10859.036
12440,10859.036
12441,10859.036
12442,10859.036
12443,10859.036
12444,10859.036
12445,10859.036
12446,10859.036
12447,10859.036
12448,10859.036
12449,10859.036
12450,10859.036
12451,10859.036
12452,10859.036
12453,10859.036
12454,10859.036
12455,10859.036
12456,10859.036
12457,10859.036
12458,10859.036
12459,10859.036
12460,10859.036
12461,10859.036
12462,10859.036
12463,10859.036
12464,10859.036
12465,10859.036
12466,10859.036
12467,10859.036
12468,10859.036
12469,10859.036
12470,10859.036
12471,10859.036
12472,10859.036
12473,10859.036
12474,10859.036
12475,10859.036
12476,10859.036
12477,10859.036
12478,10859.036
12479,10859.036
12480,10859.036
12481,10859.036
12482,10859.036
12483,10859.036
12484,10859.036
12485,10859.036
12486,10859.036
12487,10859.036
12488,10859.036
12489,10859.036
12490,10859.036
12491,10859.036
12492,10859.036
12493,10859.036
12494,10859.036
12495,10859.036
12496,10859.036
12497,10859.036
12498,10859.036
12499,10859.036
12500,10859.036
12501,10859.036
12502,10859.036
12503,10859.036
12504,10859.036
12505,10859.036
12506,10859.036
12507,10859.036
12508,10859.036
12509,10859.036
12510,10859.036
12511,10859.036
12512,10859.036
12513,10859.036
12514,10859.036
12515,10859.036
12516,10859.036
12517,10859.036
12518,10859.036
12519,10859.036
12520,10859.036
12521,10859.036
12522,10859.036
12523,10859.036
12524,10859.036
12525,10859.036
12526,10859.036
12527,10859.036
12528,10859.036
12529,10859.036
12530,10859.036
12531,10859.036
12532,10859.036
12533,10859.036
12534,10859.036
12535,10859.036
12536,10859.036
12537,10859.036
12538,10859.036
12539,10859.036
12540,10859.036
12541,10859.036
12542,10859.036
12543,10859.036
12544,10859.036
12545,10859.036
12546,10859.036
12547,10859.036
12548,10859.036
12549,10859.036
12550,10859.036
12551,10859.036
12552,10859.036
12553,10859.036
12554,10859.036
12555,10859.036
12556,10859.036
12557,10859.036
12558,10859.036
12559,10859.036
12560,10859.036
12561,10859.036
12562,10859.036
12563,10859.036
12564,10859.036
12565,10859.036
12566,10859.036
12567,10859.036
12568,10859.036
12569,10859.036
12570,10859.036
12571,10859.036
12572,10859.036
12573,10859.036
12574,10859.036
12575,10859.036
12576,10859.036
12577,10859.036
12578,10859.036
12579,10859.036
12580,10859.036
12581,10859.036
12582,10859.036
12583,10859.036
12584,10859.036
12585,10859.036
12586,10859.036
12587,10859.036
12588,10859.036
12589,10859.036
12590,10859.036
12591,10859.036
12592,10859.036
12593,10859.036
12594,10859.036
12595,10859.036
12596,10859.036
12597,10859.036
12598,10859.036
12599,10859.036
12600,10859.036
12601,10859.036
12602,10859.036
12603,10859.036
12604,10859.036
12605,10859.036
12606,10859.036
12607,10859.036
12608,10859.036
12609,10859.036
12610,10859.036
12611,10859.036
12612,10859.036
12613,10859.036
12614,10859.036
12615,10859.036
12616,10859.036
12617,10859.036
12618,10859.036
12619,10859.036
12620,10859.036
12621,10859.036
12622,10859.036
12623,10859.036
12624,10859.036
12625,10859.036
12626,10859.036
12627,10859.036
12628,10859.036
12629,10859.036
12630,10859.036
12631,10859.036
12632,10859.036
12633,10859.036
12634,10859.036
12635,10859.036
12636,10859.036
12637,10859.036
12638,10859.036
12639,10859.036
12640,10859.036
12641,10859.036
12642,10859.036
12643,10859.036
12644,10859.036
12645,10859.036
12646,10859.036
12647,10859.036
12648,10859.036
12649,10859.036
12650,10859.036
12651,10859.036
12652,10859.036
12653,10859.036
12654,10859.036
12655,10859.036
12656,10859.036
12657,10859.036
12658,10859.036
12659,10859.036
12660,10859.036
12661,10859.036
12662,10859.036
12663,10859.036
12664,10859.036
12665,10859.036
12666,10859.036
12667,10859.036
12668,10859.036
12669,10859.036
12670,10859.036
12671,10859.036
12672,10859.036
12673,10859.036
12674,10859.036
12675,10859.036
12676,10859.036
12677,10859.036
12678,10859.036
12679,10859.036
12680,10859.036
12681,10859.036
12682,10859.036
12683,10859.036
12684,10859.036
12685,10859.036
12686,10859.036
12687,10859.036
12688,10859.036
12689,10859.036
12690,10859.036
12691,10859.036
12692,10859.036
12693,10859.036
12694,10859.036
12695,10859.036
12696,10859.036
12697,10859.036
12698,10859.036
12699,10859.036
12700,10859.036
12701,10859.036
12702,10859.036
12703,10859.036
12704,10859.036
12705,10859.036
12706,10859.036
12707,10859.036
12708,10859.036
12709,10859.036
12710,10859.036
12711,10859.036
12712,10859.036
12713,10859.036
12714,10859.036
12715,10859.036
12716,10859.036
12717,10859.036
12718,10859.036
12719,10859.036
12720,10859.036
12721,10859.036
12722,10859.036
12723,10859.036
12724,10859.036
12725,10859.036
12726,10859.036
12727,10859.036
12728,10859.036
12729,10859.036
12730,10859.036
12731,10859.036
12732,10859.036
12733,10859.036
12734,10859.036
12735,10859.036
12736,10859.036
12737,10859.036
12738,10859.036
12739,10859.036
12740,10859.036
12741,10859.036
12742,10859.036
12743,10859.036
12744,10859.036
12745,10859.036
12746,10859.036
12747,10859.036
12748,10859.036
12749,10859.036
12750,10859.036
12751,10859.036
12752,10859.036
12753,10859.036
12754,10859.036
12755,10859.036
12756,10859.036
12757,10859.036
12758,10859.036
12759,10859.036
12760,10859.036
12761,10859.036
12762,10859.036
12763,10859.036
12764,10859.036
12765,10859.036
12766,10859.036
12767,10859.036
12768,10859.036
12769,10859.036
12770,10859.036
12771,10859.036
12772,10859.036
12773,10859.036
12774,10859.036
12775,10859.036
12776,10859.036
12777,10859.036
12778,10859.036
12779,10859.036
12780,10859.036
12781,10859.036
12782,10859.036
12783,10859.036
12784,10859.036
12785,10859.036
12786,10859.036
12787,10859.036
12788,10859.036
12789,10859.036
12790,10859.036
12791,10859.036
12792,10859.036
12793,10859.036
12794,10859.036
12795,10859.036
12796,10859.036
12797,10859.036
12798,10859.036
12799,10859.036
12800,10859.036
12801,10859.036
12802,10859.036
12803,10859.036
12804,10859.036
12805,10859.036
12806,10859.036
12807,10859.036
12808,10859.036
12809,10859.036
12810,10859.036
12811,10859.036
12812,10859.036
12813,10859.036
12814,10859.036
12815,10859.036
12816,10859.036
12817,10859.036
12818,10859.036
12819,10859.036
12820,10859.036
12821,10859.036
12822,10859.036
12823,10859.036
12824,10859.036
12825,10859.036
12826,10859.036
12827,10859.036
12828,10859.036
12829,10859.036
12830,10859.036
12831,10859.036
12832,10859.036
12833,10859.036
12834,10859.036
12835,10859.036
12836,10859.036
12837,10859.036
12838,10859.036
12839,10859.036
12840,10859.036
12841,10859.036
12842,10859.036
12843,10859.036
12844,10859.036
12845,10859.036
12846,10859.036
12847,10859.036
12848,10859.036
12849,10859.036
12850,10859.036
12851,10859.036
12852,10859.036
12853,10859.036
12854,10859.036
12855,10859.036
12856,10859.036
12857,10859.036
12858,10859.036
12859,10859.036
12860,10859.036
12861,10859.036
12862,10859.036
12863,10859.036
12864,10859.036
12865,10859.036
12866,10859.036
12867,10859.036
12868,10859.036
12869,10859.036
12870,10859.036
12871,10859.036
12872,10859.036
12873,10859.036
12874,10859.036
12875,10859.036
12876,10859.036
12877,10859.036
12878,10859.036
12879,10859.036
12880,10859.036
12881,10859.036
12882,10859.036
12883,10859.036
12884,10859.036
12885,10859.036
12886,10859.036
12887,10859.036
12888,10859.036
12889,10859.036
12890,10859.036
12891,10859.036
12892,10859.036
12893,10859.036
12894,10859.036
12895,10859.036
12896,10859.036
12897,10859.036
12898,10859.036
12899,10859.036
12900,10859.036
12901,10859.036
12902,10859.036
12903,10859.036
12904,10859.036
12905,10859.036
12906,10859.036
12907,10859.036
12908,10859.036
12909,10859.036
12910,10859.036
12911,10859.036
12912,10859.036
12913,10859.036
12914,10859.036
12915,10859.036
12916,10859.036
12917,10859.036
12918,10859.036
12919,10859.036
12920,10859.036
12921,10859.036
12922,10859.036
12923,10859.036
12924,10859.036
12925,10859.036
12926,10859.036
12927,10859.036
12928,10859.036
12929,10859.036
12930,10859.036
12931,10859.036
12932,10859.036
12933,10859.036
12934,10859.036
12935,10859.036
12936,10859.036
12937,10859.036
12938,10859.036
12939,10859.036
12940,10859.036
12941,10859.036
12942,10859.036
12943,10859.036
12944,10859.036
12945,10859.036
12946,10859.036
12947,10859.036
12948,10859.036
12949,10859.036
12950,10859.036
12951,10859.036
12952,10859.036
12953,10859.036
12954,10859.036
12955,10859.036
12956,10859.036
12957,10859.036
12958,10859.036
12959,10859.036
12960,10859.036
12961,10859.036
12962,10859.036
12963,10859.036
12964,10859.036
12965,10859.036
12966,10859.036
12967,10859.036
12968,10859.036
12969,10859.036
12970,10859.036
12971,10859.036
12972,10859.036
12973,10859.036
12974,10859.036
12975,10859.036
12976,10859.036
12977,10859.036
12978,10859.036
12979,10859.036
12980,10859.036
12981,10859.036
12982,10859.036
12983,10859.036
12984,10859.036
12985,10859.036
12986,10859.036
12987,10859.036
12988,10859.036
12989,10859.036
12990,10859.036
12991,10859.036
12992,10859.036
12993,10859.036
12994,10859.036
12995,10859.036
12996,10859.036
12997,10859.036
12998,10859.036
12999,10859.036
13000,10859.036
13001,10859.036
13002,10859.036
13003,10859.036
13004,10859.036
13005,10859.036
13006,10859.036
13007,10859.036
13008,10859.036
13009,10859.036
13010,10859.036
13011,10859.036
13012,10859.036
13013,10859.036
13014,10859.036
13015,10859.036
13016,10859.036
13017,10859.036
13018,10859.036
13019,10859.036
13020,10859.036
13021,10859.036
13022,10859.036
13023,10859.036
13024,10859.036
13025,10859.036
13026,10859.036
13027,10859.036
13028,10859.036
13029,10859.036
13030,10859.036
13031,10859.036
13032,10859.036
13033,10859.036
13034,10859.036
13035,10859.036
13036,10859.036
13037,10859.036
13038,10859.036
13039,10859.036
13040,10859.036
13041,10859.036
13042,10859.036
13043,10859.036
13044,10859.036
13045,10859.036
13046,10859.036
13047,10859.036
13048,10859.036
13049,10859.036
13050,10859.036
13051,10859.036
13052,10859.036
13053,10859.036
13054,10859.036
13055,10859.036
13056,10859.036
13057,10859.036
13058,10859.036
13059,10859.036
13060,10859.036
13061,10859.036
13062,10859.036
13063,10859.036
13064,10859.036
13065,10859.036
13066,10859.036
13067,10859.036
13068,10859.036
13069,10859.036
13070,10859.036
13071,10859.036
13072,10859.036
13073,10859.036
13074,10859.036
13075,10859.036
13076,10859.036
13077,10859.036
13078,10859.036
13079,10859.036
13080,10859.036
13081,10859.036
13082,10859.036
13083,10859.036
13084,10859.036
13085,10859.036
13086,10859.036
13087,10859.036
13088,10859.036
13089,10859.036
13090,10859.036
13091,10859.036
13092,10859.036
13093,10859.036
13094,10859.036
13095,10859.036
13096,10859.036
13097,10859.036
13098,10859.036
13099,10859.036
13100,10859.036
13101,10859.036
13102,10859.036
13103,10859.036
13104,10859.036
13105,10859.036
13106,10859.036
13107,10859.036
13108,10859.036
13109,10859.036
13110,10859.036
13111,10859.036
13112,10859.036
13113,10859.036
13114,10859.036
13115,10859.036
13116,10859.036
13117,10859.036
13118,10859.036
13119,10859.036
13120,10859.036
13121,10859.036
13122,10859.036
13123,10859.036
13124,10859.036
13125,10859.036
13126,10859.036
13127,10859.036
13128,10859.036
13129,10859.036
13130,10859.036
13131,10859.036
13132,10859.036
13133,10859.036
13134,10859.036
13135,10859.036
13136,10859.036
13137,10859.036
13138,10859.036
13139,10859.036
13140,10859.036
13141,10859.036
13142,10859.036
13143,10859.036
13144,10859.036
13145,10859.036
13146,10859.036
13147,10859.036
13148,10859.036
13149,10859.036
13150,10859.036
13151,10859.036
13152,10859.036
13153,10859.036
13154,10859.036
13155,10859.036
13156,10859.036
13157,10859.036
13158,10859.036
13159,10859.036
13160,10859.036
13161,10859.036
13162,10859.036
13163,10859.036
13164,10859.036
13165,10859.036
13166,10859.036
13167,10859.036
13168,10859.036
13169,10859.036
13170,10859.036
13171,10859.036
13172,10859.036
13173,10859.036
13174,10859.036
13175,10859.036
13176,10859.036
13177,10859.036
13178,10859.036
13179,10859.036
13180,10859.036
13181,10859.036
13182,10859.036
13183,10859.036
13184,10859.036
13185,10859.036
13186,10859.036
13187,10859.036
13188,10859.036
13189,10859.036
13190,10859.036
13191,10859.036
13192,10859.036
13193,10859.036
13194,10859.036
13195,10859.036
13196,10859.036
13197,10859.036
13198,10859.036
13199,10859.036
13200,10859.036
13201,10859.036
13202,10859.036
13203,10859.036
13204,10859.036
13205,10859.036
13206,10859.036
13207,10859.036
13208,10859.036
13209,10859.036
13210,10859.036
13211,10859.036
13212,10859.036
13213,10859.036
13214,10859.036
13215,10859.036
13216,10859.036
13217,10859.036
13218,10859.036
13219,10859.036
13220,10859.036
13221,10859.036
13222,10859.036
13223,10859.036
